case_id,service,primary_model,fallback_model,attack_type,attack_severity,attack_epsilon,attack_epsilon_255,attack_patch_side_fraction,quality_metric,quality_direction,clean_quality,attacked_quality,fallback_quality,interim_quality,restored_quality,quality_loss,interim_restoration_fraction,fallback_improves_quality,preferred_recovery_action,model_degraded,model_trusted,recovery_required,attack_wall_sec,attack_magnitude_c,clean_scaled_rmse,attacked_scaled_rmse,rho,mask_id,scenario_name,scenario_path,n_feasible_assignments,method,recovery_success,recovery_strategy,replanned,trusted_service_restore_sec,preferred_restore_sec,service_interruption_sec,service_availability_pct,quality_weighted_availability,planning_overhead_sec,repeated_work_sec,n_assignments,assigned_resources,observed_gpu_mean_pct,observed_gpu_peak_pct,observed_ram_peak_mb,observed_vram_peak_mb
rq3f_05619,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,8,rho_0.400_mask_08,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_08.json,36,cpsat,True,baseline_or_no_recovery,False,159.036,159.036,159.036,0.0,0.6627667065904332,0.005082790739834309,0.0,5,A100|A100|RTX4090|A100|A100,15.764705882352942,26.0,1388.3125,1678.125
rq3f_05620,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,8,rho_0.400_mask_08,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_08.json,36,easy,True,baseline_or_no_recovery,False,159.036285561946,159.036285561946,159.036285561946,0.0,0.6627667065904332,0.00010037049651145935,0.0,5,A100|A100|RTX4090|A100|A100,15.764705882352942,26.0,1388.3125,1678.125
rq3f_05621,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,9,rho_0.400_mask_09,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_09.json,36,replica,True,replica_event_joint_direct_repair,False,74.28560940557509,74.28560940557509,74.28560940557509,0.0,0.6627667065904332,1.5754473563283682,0.0,5,RTX4090|A100|A100|A100|RTX4090,15.764705882352942,26.0,1388.3125,1678.125
rq3f_05622,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,9,rho_0.400_mask_09,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_09.json,36,heft,True,baseline_or_no_recovery,False,74.28560940557509,74.28560940557509,74.28560940557509,0.0,0.6627667065904332,6.718095391988754e-05,0.0,5,RTX4090|A100|A100|A100|RTX4090,15.764705882352942,26.0,1388.3125,1678.125
rq3f_05623,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,9,rho_0.400_mask_09,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_09.json,36,cpsat,True,baseline_or_no_recovery,False,74.285,74.285,74.285,0.0,0.6627667065904332,0.003659110516309738,0.0,5,RTX4090|A100|A100|A100|RTX4090,15.764705882352942,26.0,1388.3125,1678.125
rq3f_05624,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,9,rho_0.400_mask_09,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_09.json,36,easy,True,baseline_or_no_recovery,False,74.28560940557509,74.28560940557509,74.28560940557509,0.0,0.6627667065904332,9.85804945230484e-05,0.0,5,RTX4090|A100|A100|A100|RTX4090,15.764705882352942,26.0,1388.3125,1678.125
rq3f_05625,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,10,rho_0.400_mask_10,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_10.json,36,replica,True,replica_event_joint_direct_repair,False,88.36449223425734,88.36449223425734,88.36449223425734,0.0,0.6627667065904332,1.5303621934726834,0.0,5,RTX5090|RTX5090|RTX5090|A100|RTX5090,15.51864406779661,26.0,1595.91015625,1678.125
rq3f_05626,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,10,rho_0.400_mask_10,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_10.json,36,heft,True,baseline_or_no_recovery,False,88.36449223425734,88.36449223425734,88.36449223425734,0.0,0.6627667065904332,6.90799206495285e-05,0.0,5,RTX5090|RTX5090|RTX5090|A100|RTX5090,15.51864406779661,26.0,1595.91015625,1678.125
rq3f_05627,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,10,rho_0.400_mask_10,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_10.json,36,cpsat,True,baseline_or_no_recovery,False,88.365,88.365,88.365,0.0,0.6627667065904332,0.0037393299862742424,0.0,5,RTX5090|RTX5090|RTX5090|A100|RTX5090,15.51864406779661,26.0,1595.91015625,1678.125
rq3f_05628,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,10,rho_0.400_mask_10,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_10.json,36,easy,True,baseline_or_no_recovery,False,88.36449223425734,88.36449223425734,88.36449223425734,0.0,0.6627667065904332,9.866058826446533e-05,0.0,5,RTX5090|RTX5090|RTX5090|A100|RTX5090,15.51864406779661,26.0,1595.91015625,1678.125
rq3f_05629,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,11,rho_0.400_mask_11,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_11.json,36,replica,True,replica_event_joint_direct_repair,False,75.09006520973344,75.09006520973344,75.09006520973344,0.0,0.6627667065904332,1.5431189173832536,0.0,5,RTX4090|RTX5090|RTX5090|A100|A100,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_05630,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,11,rho_0.400_mask_11,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_11.json,36,heft,True,baseline_or_no_recovery,False,75.09006520973344,75.09006520973344,75.09006520973344,0.0,0.6627667065904332,5.764048546552658e-05,0.0,5,RTX4090|RTX5090|RTX5090|A100|A100,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_05631,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,11,rho_0.400_mask_11,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_11.json,36,cpsat,True,baseline_or_no_recovery,False,75.091,75.091,75.091,0.0,0.6627667065904332,0.003357936628162861,0.0,5,RTX4090|RTX5090|RTX5090|A100|A100,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_05632,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,11,rho_0.400_mask_11,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_11.json,36,easy,True,baseline_or_no_recovery,False,75.09006520973344,75.09006520973344,75.09006520973344,0.0,0.6627667065904332,8.336082100868225e-05,0.0,5,RTX4090|RTX5090|RTX5090|A100|A100,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_05633,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,12,rho_0.400_mask_12,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_12.json,36,replica,True,replica_event_joint_direct_repair,False,75.06837454247943,75.06837454247943,75.06837454247943,0.0,0.6627667065904332,1.5647218516096473,0.0,5,RTX4090|RTX5090|RTX4090|RTX5090|A100,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_05634,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,12,rho_0.400_mask_12,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_12.json,36,heft,True,baseline_or_no_recovery,False,75.06837454247943,75.06837454247943,75.06837454247943,0.0,0.6627667065904332,6.530992686748505e-05,0.0,5,RTX4090|RTX5090|RTX4090|RTX5090|A100,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_05635,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,12,rho_0.400_mask_12,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_12.json,36,cpsat,True,baseline_or_no_recovery,False,75.068,75.068,75.068,0.0,0.6627667065904332,0.0037026703357696533,0.0,5,RTX4090|RTX5090|RTX4090|RTX5090|A100,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_05636,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,12,rho_0.400_mask_12,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_12.json,36,easy,True,baseline_or_no_recovery,False,75.06837454247943,75.06837454247943,75.06837454247943,0.0,0.6627667065904332,0.00010170042514801025,0.0,5,RTX4090|RTX5090|RTX4090|RTX5090|A100,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_05637,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,13,rho_0.400_mask_13,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_13.json,36,replica,True,replica_event_joint_direct_repair,False,87.00632459521512,87.00632459521512,87.00632459521512,0.0,0.6627667065904332,1.5220325076952577,0.0,5,RTX5090|RTX4090|A100|RTX5090|RTX4090,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_05638,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,13,rho_0.400_mask_13,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_13.json,36,heft,True,baseline_or_no_recovery,False,87.00632459521512,87.00632459521512,87.00632459521512,0.0,0.6627667065904332,8.421111851930618e-05,0.0,5,RTX5090|RTX4090|A100|RTX5090|RTX4090,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_05639,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,13,rho_0.400_mask_13,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_13.json,36,cpsat,True,baseline_or_no_recovery,False,87.005,87.005,87.005,0.0,0.6627667065904332,0.005720117129385471,0.0,5,RTX5090|RTX4090|A100|RTX5090|RTX4090,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_05640,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,13,rho_0.400_mask_13,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_13.json,36,easy,True,baseline_or_no_recovery,False,87.00632459521512,87.00632459521512,87.00632459521512,0.0,0.6627667065904332,0.00010186061263084412,0.0,5,RTX5090|RTX4090|A100|RTX5090|RTX4090,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_05641,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,14,rho_0.400_mask_14,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_14.json,36,replica,True,replica_event_joint_direct_repair,False,72.51876335602356,72.51876335602356,72.51876335602356,0.0,0.6627667065904332,1.5310777500271797,0.0,5,RTX4090|RTX4090|RTX4090|RTX4090|RTX5090,15.764705882352942,19.0,1595.91015625,1526.4375
rq3f_05642,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,14,rho_0.400_mask_14,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_14.json,36,heft,True,baseline_or_no_recovery,False,72.51876335602356,72.51876335602356,72.51876335602356,0.0,0.6627667065904332,6.822962313890457e-05,0.0,5,RTX4090|RTX4090|RTX4090|RTX4090|RTX5090,15.764705882352942,19.0,1595.91015625,1526.4375
rq3f_05643,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,14,rho_0.400_mask_14,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_14.json,36,cpsat,True,baseline_or_no_recovery,False,72.518,72.518,72.518,0.0,0.6627667065904332,0.005346762947738171,0.0,5,RTX4090|RTX4090|RTX4090|RTX4090|RTX5090,15.764705882352942,19.0,1595.91015625,1526.4375
rq3f_05644,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,14,rho_0.400_mask_14,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_14.json,36,easy,True,baseline_or_no_recovery,False,72.51876335602356,72.51876335602356,72.51876335602356,0.0,0.6627667065904332,0.00010204128921031952,0.0,5,RTX4090|RTX4090|RTX4090|RTX4090|RTX5090,15.764705882352942,19.0,1595.91015625,1526.4375
rq3f_05645,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,15,rho_0.400_mask_15,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_15.json,36,replica,True,replica_event_joint_direct_repair,False,74.38983591747456,74.38983591747456,74.38983591747456,0.0,0.6627667065904332,1.542572082951665,0.0,5,RTX4090|RTX4090|RTX5090|RTX5090|A100,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_05646,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,15,rho_0.400_mask_15,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_15.json,36,heft,True,baseline_or_no_recovery,False,74.38983591747456,74.38983591747456,74.38983591747456,0.0,0.6627667065904332,7.531978189945221e-05,0.0,5,RTX4090|RTX4090|RTX5090|RTX5090|A100,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_05647,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,15,rho_0.400_mask_15,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_15.json,36,cpsat,True,baseline_or_no_recovery,False,74.39,74.39,74.39,0.0,0.6627667065904332,0.005041890777647495,0.0,5,RTX4090|RTX4090|RTX5090|RTX5090|A100,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_05648,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,15,rho_0.400_mask_15,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_15.json,36,easy,True,baseline_or_no_recovery,False,74.38983591747456,74.38983591747456,74.38983591747456,0.0,0.6627667065904332,0.00010358169674873352,0.0,5,RTX4090|RTX4090|RTX5090|RTX5090|A100,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_05649,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,16,rho_0.400_mask_16,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_16.json,36,replica,True,replica_event_joint_direct_repair,False,74.24101052112746,74.24101052112746,74.24101052112746,0.0,0.6627667065904332,1.5575586156919599,0.0,5,RTX4090|A100|RTX5090|RTX4090|RTX4090,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_05650,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,16,rho_0.400_mask_16,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_16.json,36,heft,True,baseline_or_no_recovery,False,74.24101052112746,74.24101052112746,74.24101052112746,0.0,0.6627667065904332,7.360056042671204e-05,0.0,5,RTX4090|A100|RTX5090|RTX4090|RTX4090,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_05651,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,16,rho_0.400_mask_16,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_16.json,36,cpsat,True,baseline_or_no_recovery,False,74.241,74.241,74.241,0.0,0.6627667065904332,0.005697906017303467,0.0,5,RTX4090|A100|RTX5090|RTX4090|RTX4090,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_05652,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,16,rho_0.400_mask_16,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_16.json,36,easy,True,baseline_or_no_recovery,False,74.24101052112746,74.24101052112746,74.24101052112746,0.0,0.6627667065904332,0.00010351091623306274,0.0,5,RTX4090|A100|RTX5090|RTX4090|RTX4090,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_05653,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,17,rho_0.400_mask_17,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_17.json,36,replica,True,replica_event_joint_direct_repair,False,88.36449223425734,88.36449223425734,88.36449223425734,0.0,0.6627667065904332,1.5540530160069466,0.0,5,RTX5090|RTX5090|RTX5090|A100|RTX5090,15.51864406779661,26.0,1595.91015625,1678.125
rq3f_05654,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,17,rho_0.400_mask_17,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_17.json,36,heft,True,baseline_or_no_recovery,False,88.36449223425734,88.36449223425734,88.36449223425734,0.0,0.6627667065904332,7.404014468193054e-05,0.0,5,RTX5090|RTX5090|RTX5090|A100|RTX5090,15.51864406779661,26.0,1595.91015625,1678.125
rq3f_05655,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,17,rho_0.400_mask_17,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_17.json,36,cpsat,True,baseline_or_no_recovery,False,88.365,88.365,88.365,0.0,0.6627667065904332,0.00581949669867754,0.0,5,RTX5090|RTX5090|RTX5090|A100|RTX5090,15.51864406779661,26.0,1595.91015625,1678.125
rq3f_05656,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,17,rho_0.400_mask_17,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_17.json,36,easy,True,baseline_or_no_recovery,False,88.36449223425734,88.36449223425734,88.36449223425734,0.0,0.6627667065904332,0.00010408088564872742,0.0,5,RTX5090|RTX5090|RTX5090|A100|RTX5090,15.51864406779661,26.0,1595.91015625,1678.125
rq3f_05657,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,18,rho_0.400_mask_18,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_18.json,36,replica,True,replica_event_joint_direct_repair,False,89.54193334848242,89.54193334848242,89.54193334848242,0.0,0.6627667065904332,1.5494225090369582,0.0,5,RTX5090|RTX4090|RTX5090|RTX5090|A100,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_05658,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,18,rho_0.400_mask_18,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_18.json,36,heft,True,baseline_or_no_recovery,False,89.54193334848242,89.54193334848242,89.54193334848242,0.0,0.6627667065904332,7.325038313865662e-05,0.0,5,RTX5090|RTX4090|RTX5090|RTX5090|A100,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_05659,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,18,rho_0.400_mask_18,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_18.json,36,cpsat,True,baseline_or_no_recovery,False,89.542,89.542,89.542,0.0,0.6627667065904332,0.005235162563621998,0.0,5,RTX5090|RTX4090|RTX5090|RTX5090|A100,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_05660,hvac,lstm,random_forest,drift,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3997653126716614,0.4153668582439422,0.3997653126716614,0.2649511396884918,0.1348141729831695,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.185942992568016,0.4,18,rho_0.400_mask_18,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_18.json,36,easy,True,baseline_or_no_recovery,False,89.54193334848242,89.54193334848242,89.54193334848242,0.0,0.6627667065904332,0.00010291021317243576,0.0,5,RTX5090|RTX4090|RTX5090|RTX5090|A100,15.764705882352942,26.0,1595.91015625,1678.125
