service,primary_model,fallback_model,attack_type,attack_severity,rho,mask_id,scenario_name,trusted_service_restore_sec_cpsat,trusted_service_restore_sec_easy,trusted_service_restore_sec_heft,trusted_service_restore_sec_replica,preferred_restore_sec_cpsat,preferred_restore_sec_easy,preferred_restore_sec_heft,preferred_restore_sec_replica,preferred_recovery_action,recovery_strategy,replanned,planning_overhead_sec
hvac,lstm,random_forest,additive_bias,1.0,0.4,20,rho_0.400_mask_20,156.449,156.4494800791981,156.4494800791981,0.492,156.449,156.4494800791981,156.4494800791981,156.941,failover_then_repair,failover_then_background_repair,False,0.6229834631085396
hvac,lstm,random_forest,additive_bias,1.0,0.6,1,rho_0.600_mask_01,74.413,74.41372121169115,74.41372121169115,0.492,74.413,74.41372121169115,74.41372121169115,74.905,failover_then_repair,failover_then_background_repair,False,0.6572626903653145
hvac,lstm,random_forest,additive_bias,1.0,0.6,2,rho_0.600_mask_02,71.834,71.83412933101863,71.83412933101863,0.8,71.834,71.83412933101863,71.83412933101863,72.634,failover_then_repair,failover_then_background_repair,False,0.6950256936252117
hvac,lstm,random_forest,additive_bias,1.0,0.6,3,rho_0.600_mask_03,73.188,73.18789375199049,73.18789375199049,0.8,73.188,73.18789375199049,73.18789375199049,73.988,failover_then_repair,failover_then_background_repair,False,0.6428876128047705
hvac,lstm,random_forest,additive_bias,1.0,0.6,4,rho_0.600_mask_04,72.518,72.51876335602356,72.51876335602356,0.492,72.518,72.51876335602356,72.51876335602356,73.01,failover_then_repair,failover_then_background_repair,False,0.6600219300016761
hvac,lstm,random_forest,additive_bias,1.0,0.6,5,rho_0.600_mask_05,87.664,87.66426294199846,87.66426294199846,0.492,87.664,87.66426294199846,87.66426294199846,88.156,failover_then_repair,failover_then_background_repair,False,0.6447496376931667
hvac,lstm,random_forest,additive_bias,1.0,0.6,6,rho_0.600_mask_06,72.537,72.5366665622496,72.5366665622496,0.563,72.537,72.5366665622496,72.5366665622496,73.10000000000001,failover_then_repair,failover_then_background_repair,False,0.6546404277905822
hvac,lstm,random_forest,additive_bias,1.0,0.6,7,rho_0.600_mask_07,87.005,87.00632459521512,87.00632459521512,0.563,87.005,87.00632459521512,87.00632459521512,87.568,failover_then_repair,failover_then_background_repair,False,0.6556155355647206
hvac,lstm,random_forest,additive_bias,1.0,0.6,8,rho_0.600_mask_08,74.39,74.38983591747456,74.38983591747456,0.563,74.39,74.38983591747456,74.38983591747456,74.953,failover_then_repair,failover_then_background_repair,False,0.6477946927770972
hvac,lstm,random_forest,additive_bias,1.0,0.6,9,rho_0.600_mask_09,87.658,87.65816754199841,87.65816754199841,0.563,87.658,87.65816754199841,87.65816754199841,88.221,failover_then_repair,failover_then_background_repair,False,0.6732755498960614
hvac,lstm,random_forest,additive_bias,1.0,0.6,10,rho_0.600_mask_10,71.878,71.87872821546625,71.87872821546625,0.492,71.878,71.87872821546625,71.87872821546625,72.37,failover_then_repair,failover_then_background_repair,False,0.6849827924743295
hvac,lstm,random_forest,additive_bias,1.0,0.6,11,rho_0.600_mask_11,90.075,90.07493159313526,90.07493159313526,0.563,90.075,90.07493159313526,90.07493159313526,90.63800000000002,failover_then_repair,failover_then_background_repair,False,0.6515852548182011
hvac,lstm,random_forest,additive_bias,1.0,0.6,12,rho_0.600_mask_12,72.516,72.51595297201857,72.51595297201857,0.492,72.516,72.51595297201857,72.51595297201857,73.00800000000001,failover_then_repair,failover_then_background_repair,False,0.6872450523078442
hvac,lstm,random_forest,additive_bias,1.0,0.6,13,rho_0.600_mask_13,88.342,88.34280156700333,88.34280156700333,0.492,88.342,88.34280156700333,88.34280156700333,88.834,failover_then_repair,failover_then_background_repair,False,0.6469359267503023
hvac,lstm,random_forest,additive_bias,1.0,0.6,14,rho_0.600_mask_14,86.986,86.98622676202649,86.98622676202649,0.8,86.986,86.98622676202649,86.98622676202649,87.786,failover_then_repair,failover_then_background_repair,False,0.6729087848216295
hvac,lstm,random_forest,additive_bias,1.0,0.6,15,rho_0.600_mask_15,74.415,74.41433696873355,74.41433696873355,0.492,74.415,74.41433696873355,74.41433696873355,74.90700000000001,failover_then_repair,failover_then_background_repair,False,0.6593824187293649
hvac,lstm,random_forest,additive_bias,1.0,0.6,16,rho_0.600_mask_16,71.83,71.83034186999066,71.83034186999066,0.492,71.83,71.83034186999066,71.83034186999066,72.322,failover_then_repair,failover_then_background_repair,False,0.6702890545129776
hvac,lstm,random_forest,additive_bias,1.0,0.6,17,rho_0.600_mask_17,88.367,88.36766393824291,88.36766393824291,0.8,88.367,88.36766393824291,88.36766393824291,89.167,failover_then_repair,failover_then_background_repair,False,0.6370884478092194
hvac,lstm,random_forest,additive_bias,1.0,0.6,18,rho_0.600_mask_18,72.512,72.5121655109906,72.5121655109906,0.563,72.512,72.5121655109906,72.5121655109906,73.075,failover_then_repair,failover_then_background_repair,False,0.6910000806674361
hvac,lstm,random_forest,additive_bias,1.0,0.6,19,rho_0.600_mask_19,89.542,89.54193334848242,89.54193334848242,0.492,89.542,89.54193334848242,89.54193334848242,90.034,failover_then_repair,failover_then_background_repair,False,0.6435069590806961
hvac,lstm,random_forest,additive_bias,1.0,0.6,20,rho_0.600_mask_20,87.687,87.68814823621506,87.68814823621506,0.492,87.687,87.68814823621506,87.68814823621506,88.179,failover_then_repair,failover_then_background_repair,False,0.6602839035913348
hvac,lstm,random_forest,additive_bias,1.0,0.8,1,rho_0.800_mask_01,72.506,72.50607011099055,72.50607011099055,0.492,72.506,72.50607011099055,72.50607011099055,72.998,failover_then_repair,failover_then_background_repair,False,0.6596958609297872
hvac,lstm,random_forest,additive_bias,1.0,0.8,2,rho_0.800_mask_02,87.658,87.65816754199841,87.65816754199841,0.492,87.658,87.65816754199841,87.65816754199841,88.15,failover_then_repair,failover_then_background_repair,False,0.6589496042579412
hvac,lstm,random_forest,additive_bias,1.0,0.8,3,rho_0.800_mask_03,71.83,71.83034186999066,71.83034186999066,0.492,71.83,71.83034186999066,71.83034186999066,72.322,failover_then_repair,failover_then_background_repair,False,0.6691331658512354
hvac,lstm,random_forest,additive_bias,1.0,0.8,4,rho_0.800_mask_04,71.83,71.83034186999066,71.83034186999066,0.492,71.83,71.83034186999066,71.83034186999066,72.322,failover_then_repair,failover_then_background_repair,False,0.6761925518512726
hvac,lstm,random_forest,additive_bias,1.0,0.8,5,rho_0.800_mask_05,72.512,72.5126679560235,72.5126679560235,0.492,72.512,72.5126679560235,72.5126679560235,73.004,failover_then_repair,failover_then_background_repair,False,0.6680995291098952
hvac,lstm,random_forest,additive_bias,1.0,0.8,6,rho_0.800_mask_06,71.83,71.83034186999066,71.83034186999066,0.492,71.83,71.83034186999066,71.83034186999066,72.322,failover_then_repair,failover_then_background_repair,False,0.7164110876619816
hvac,lstm,random_forest,additive_bias,1.0,0.8,7,rho_0.800_mask_07,71.83,71.83034186999066,71.83034186999066,0.492,71.83,71.83034186999066,71.83034186999066,72.322,failover_then_repair,failover_then_background_repair,False,0.6722541013732553
hvac,lstm,random_forest,additive_bias,1.0,0.8,8,rho_0.800_mask_08,71.832,71.83315225399565,71.83315225399565,0.492,71.832,71.83315225399565,71.83315225399565,72.324,failover_then_repair,failover_then_background_repair,False,0.6923315040767193
hvac,lstm,random_forest,additive_bias,1.0,0.8,9,rho_0.800_mask_09,86.986,86.98622676202649,86.98622676202649,0.563,86.986,86.98622676202649,86.98622676202649,87.549,failover_then_repair,failover_then_background_repair,False,0.6642951369285583
hvac,lstm,random_forest,additive_bias,1.0,0.8,10,rho_0.800_mask_10,72.518,72.51876335602356,72.51876335602356,0.492,72.518,72.51876335602356,72.51876335602356,73.01,failover_then_repair,failover_then_background_repair,False,0.6690218560397625
hvac,lstm,random_forest,additive_bias,1.0,0.8,11,rho_0.800_mask_11,72.512,72.5121655109906,72.5121655109906,0.563,72.512,72.5121655109906,72.5121655109906,73.075,failover_then_repair,failover_then_background_repair,False,0.7045388137921691
hvac,lstm,random_forest,additive_bias,1.0,0.8,12,rho_0.800_mask_12,86.982,86.98243930099852,86.98243930099852,0.492,86.982,86.98243930099852,86.98243930099852,87.474,failover_then_repair,failover_then_background_repair,False,0.6877357270568609
hvac,lstm,random_forest,additive_bias,1.0,0.8,13,rho_0.800_mask_13,87.005,87.00632459521512,87.00632459521512,0.492,87.005,87.00632459521512,87.00632459521512,87.497,failover_then_repair,failover_then_background_repair,False,0.6790269464254379
hvac,lstm,random_forest,additive_bias,1.0,0.8,14,rho_0.800_mask_14,71.853,71.85422716420726,71.85422716420726,0.563,71.853,71.85422716420726,71.85422716420726,72.416,failover_then_repair,failover_then_background_repair,False,0.6470985682681203
hvac,lstm,random_forest,additive_bias,1.0,0.8,15,rho_0.800_mask_15,71.83,71.83034186999066,71.83034186999066,0.492,71.83,71.83034186999066,71.83034186999066,72.322,failover_then_repair,failover_then_background_repair,False,0.6964328568428755
hvac,lstm,random_forest,additive_bias,1.0,0.8,16,rho_0.800_mask_16,71.83,71.83034186999066,71.83034186999066,0.492,71.83,71.83034186999066,71.83034186999066,72.322,failover_then_repair,failover_then_background_repair,False,0.6454649455845356
hvac,lstm,random_forest,additive_bias,1.0,0.8,17,rho_0.800_mask_17,71.83,71.83034186999066,71.83034186999066,0.492,71.83,71.83034186999066,71.83034186999066,72.322,failover_then_repair,failover_then_background_repair,False,0.6669557513669133
hvac,lstm,random_forest,additive_bias,1.0,0.8,18,rho_0.800_mask_18,71.83,71.83034186999066,71.83034186999066,0.492,71.83,71.83034186999066,71.83034186999066,72.322,failover_then_repair,failover_then_background_repair,False,0.6631327690556645
hvac,lstm,random_forest,additive_bias,1.0,0.8,19,rho_0.800_mask_19,72.516,72.51595297201857,72.51595297201857,0.492,72.516,72.51595297201857,72.51595297201857,73.00800000000001,failover_then_repair,failover_then_background_repair,False,0.6572813028469682
hvac,lstm,random_forest,additive_bias,1.0,0.8,20,rho_0.800_mask_20,87.658,87.65816754199841,87.65816754199841,0.492,87.658,87.65816754199841,87.65816754199841,88.15,failover_then_repair,failover_then_background_repair,False,0.6766728376969695
hvac,lstm,random_forest,additive_bias,1.0,1.0,0,rho_1.000_nominal,71.83,71.83034186999066,71.83034186999066,0.492,71.83,71.83034186999066,71.83034186999066,72.322,failover_then_repair,failover_then_background_repair,False,0.697947571054101
hvac,lstm,random_forest,drift,0.0,0.333,1,rho_0.333_mask_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.333,2,rho_0.333_mask_02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.333,3,rho_0.333_mask_03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.333,4,rho_0.333_mask_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.333,5,rho_0.333_mask_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.333,6,rho_0.333_mask_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.333,7,rho_0.333_mask_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.333,8,rho_0.333_mask_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.333,9,rho_0.333_mask_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.333,10,rho_0.333_mask_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.333,11,rho_0.333_mask_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.333,12,rho_0.333_mask_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.333,13,rho_0.333_mask_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.333,14,rho_0.333_mask_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.333,15,rho_0.333_mask_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.333,16,rho_0.333_mask_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.333,17,rho_0.333_mask_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.333,18,rho_0.333_mask_18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.333,19,rho_0.333_mask_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.333,20,rho_0.333_mask_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.4,1,rho_0.400_mask_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.4,2,rho_0.400_mask_02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.4,3,rho_0.400_mask_03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.4,4,rho_0.400_mask_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.4,5,rho_0.400_mask_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.4,6,rho_0.400_mask_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.4,7,rho_0.400_mask_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.4,8,rho_0.400_mask_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.4,9,rho_0.400_mask_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.4,10,rho_0.400_mask_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.4,11,rho_0.400_mask_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.4,12,rho_0.400_mask_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.4,13,rho_0.400_mask_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.4,14,rho_0.400_mask_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.4,15,rho_0.400_mask_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.4,16,rho_0.400_mask_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.4,17,rho_0.400_mask_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.4,18,rho_0.400_mask_18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.4,19,rho_0.400_mask_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.4,20,rho_0.400_mask_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.6,1,rho_0.600_mask_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.6,2,rho_0.600_mask_02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.6,3,rho_0.600_mask_03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.6,4,rho_0.600_mask_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.6,5,rho_0.600_mask_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.6,6,rho_0.600_mask_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.6,7,rho_0.600_mask_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.6,8,rho_0.600_mask_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.6,9,rho_0.600_mask_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.6,10,rho_0.600_mask_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.6,11,rho_0.600_mask_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.6,12,rho_0.600_mask_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.6,13,rho_0.600_mask_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.6,14,rho_0.600_mask_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.6,15,rho_0.600_mask_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.6,16,rho_0.600_mask_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.6,17,rho_0.600_mask_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.6,18,rho_0.600_mask_18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.6,19,rho_0.600_mask_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.6,20,rho_0.600_mask_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.8,1,rho_0.800_mask_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.8,2,rho_0.800_mask_02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.8,3,rho_0.800_mask_03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.8,4,rho_0.800_mask_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.8,5,rho_0.800_mask_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.8,6,rho_0.800_mask_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.8,7,rho_0.800_mask_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.8,8,rho_0.800_mask_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.8,9,rho_0.800_mask_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.8,10,rho_0.800_mask_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.8,11,rho_0.800_mask_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.8,12,rho_0.800_mask_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.8,13,rho_0.800_mask_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.8,14,rho_0.800_mask_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.8,15,rho_0.800_mask_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.8,16,rho_0.800_mask_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.8,17,rho_0.800_mask_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.8,18,rho_0.800_mask_18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.8,19,rho_0.800_mask_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,0.8,20,rho_0.800_mask_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.0,1.0,0,rho_1.000_nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,drift,0.25,0.333,1,rho_0.333_mask_01,72.51,72.50985757201852,72.50985757201852,72.50985757201852,72.51,72.50985757201852,72.50985757201852,72.50985757201852,repair_primary,replica_event_joint_direct_repair,False,1.5146004082635045
hvac,lstm,random_forest,drift,0.25,0.333,2,rho_0.333_mask_02,157.131,157.13130372019805,157.13130372019805,157.13130372019805,157.131,157.13130372019805,157.13130372019805,157.13130372019805,repair_primary,replica_event_joint_direct_repair,False,1.554395228624344
hvac,lstm,random_forest,drift,0.25,0.333,3,rho_0.333_mask_03,90.077,90.07774197714024,90.07774197714024,90.07774197714024,90.077,90.07774197714024,90.07774197714024,90.07774197714024,repair_primary,replica_event_joint_direct_repair,False,1.5300623644143343
hvac,lstm,random_forest,drift,0.25,0.333,4,rho_0.333_mask_04,74.417,74.41714735273854,74.41714735273854,74.41714735273854,74.417,74.41714735273854,74.41714735273854,74.41714735273854,repair_primary,replica_event_joint_direct_repair,False,1.563776846975088
hvac,lstm,random_forest,drift,0.25,0.333,5,rho_0.333_mask_05,154.743,154.74282818134816,154.74282818134816,154.74282818134816,154.743,154.74282818134816,154.74282818134816,154.74282818134816,repair_primary,replica_event_joint_direct_repair,False,1.5141515359282494
hvac,lstm,random_forest,drift,0.25,0.333,6,rho_0.333_mask_06,87.666,87.66707332600345,87.66707332600345,87.66707332600345,87.666,87.66707332600345,87.66707332600345,87.66707332600345,repair_primary,replica_event_joint_direct_repair,False,1.571370498277247
hvac,lstm,random_forest,drift,0.25,0.333,7,rho_0.333_mask_07,88.365,88.36449223425734,88.36449223425734,88.36449223425734,88.365,88.36449223425734,88.36449223425734,88.36449223425734,repair_primary,replica_event_joint_direct_repair,False,1.525722230784595
hvac,lstm,random_forest,drift,0.25,0.333,8,rho_0.333_mask_08,74.392,74.39264630147954,74.39264630147954,74.39264630147954,74.392,74.39264630147954,74.39264630147954,74.39264630147954,repair_primary,replica_event_joint_direct_repair,False,1.5414286581799388
