case_id,variant,service,attack_type,attack_severity,rho,mask_id,scenario_name,scenario_path,preferred_recovery_action,primary_model,fallback_model,recovery_success,recovery_strategy,replanned,trusted_service_restore_sec,preferred_restore_sec,planning_overhead_sec,repeated_work_sec,n_assignments,ablation_failure_reason
rq3f_05981,no_state_reconstruction,hvac,drift,0.75,0.4,18,rho_0.400_mask_18,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_18.json,failover_then_repair,lstm,random_forest,False,ablation_failover_then_background_repair,False,,,0.7158173779025674,0.0,8,stale_state_selected_unavailable_assignments:update@RTX4090|validate@RTX4090
rq3f_05985,no_state_reconstruction,hvac,drift,0.75,0.4,19,rho_0.400_mask_19,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_19.json,failover_then_repair,lstm,random_forest,False,ablation_failover_then_background_repair,False,,,0.6630985140800476,0.0,8,stale_state_selected_unavailable_assignments:evaluate@RTX4090
rq3f_05989,no_state_reconstruction,hvac,drift,0.75,0.4,20,rho_0.400_mask_20,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_20.json,failover_then_repair,lstm,random_forest,False,ablation_failover_then_background_repair,False,,,0.6753945732489228,0.0,8,stale_state_selected_unavailable_assignments:update@RTX4090
rq3f_05993,no_state_reconstruction,hvac,drift,0.75,0.6,1,rho_0.600_mask_01,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_01.json,failover_then_repair,lstm,random_forest,False,ablation_failover_then_background_repair,False,,,0.7228639656677842,0.0,8,stale_state_selected_unavailable_assignments:package@RTX5090|validate@RTX4090
rq3f_05997,no_state_reconstruction,hvac,drift,0.75,0.6,2,rho_0.600_mask_02,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_02.json,failover_then_repair,lstm,random_forest,False,ablation_failover_then_background_repair,False,,,0.6717960508540273,0.0,8,stale_state_selected_unavailable_assignments:deploy@RTX5090
rq3f_06001,no_state_reconstruction,hvac,drift,0.75,0.6,3,rho_0.600_mask_03,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_03.json,failover_then_repair,lstm,random_forest,False,ablation_failover_then_background_repair,False,,,0.6736763203516603,0.0,8,stale_state_selected_unavailable_assignments:evaluate@RTX4090
rq3f_06005,no_state_reconstruction,hvac,drift,0.75,0.6,4,rho_0.600_mask_04,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_04.json,failover_then_repair,lstm,random_forest,True,ablation_failover_then_background_repair,False,0.492,72.322,0.7087847115471959,0.0,8,
rq3f_06009,no_state_reconstruction,hvac,drift,0.75,0.6,5,rho_0.600_mask_05,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_05.json,failover_then_repair,lstm,random_forest,False,ablation_failover_then_background_repair,False,,,0.6781134149059653,0.0,8,stale_state_selected_unavailable_assignments:update@RTX4090
rq3f_06013,no_state_reconstruction,hvac,drift,0.75,0.6,6,rho_0.600_mask_06,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_06.json,failover_then_repair,lstm,random_forest,False,ablation_failover_then_background_repair,False,,,0.6885475823655725,0.0,8,stale_state_selected_unavailable_assignments:validate@RTX4090
rq3f_06017,no_state_reconstruction,hvac,drift,0.75,0.6,7,rho_0.600_mask_07,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_07.json,failover_then_repair,lstm,random_forest,False,ablation_failover_then_background_repair,False,,,0.669970584101975,0.0,8,stale_state_selected_unavailable_assignments:update@RTX4090|package@RTX5090
rq3f_06021,no_state_reconstruction,hvac,drift,0.75,0.6,8,rho_0.600_mask_08,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_08.json,failover_then_repair,lstm,random_forest,False,ablation_failover_then_background_repair,False,,,0.6773345209658146,0.0,8,stale_state_selected_unavailable_assignments:validate@RTX4090
rq3f_06025,no_state_reconstruction,hvac,drift,0.75,0.6,9,rho_0.600_mask_09,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_09.json,failover_then_repair,lstm,random_forest,False,ablation_failover_then_background_repair,False,,,0.6928257746621966,0.0,8,stale_state_selected_unavailable_assignments:evaluate@RTX4090
rq3f_06029,no_state_reconstruction,hvac,drift,0.75,0.6,10,rho_0.600_mask_10,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_10.json,failover_then_repair,lstm,random_forest,False,ablation_failover_then_background_repair,False,,,0.6848353380337358,0.0,8,stale_state_selected_unavailable_assignments:deploy@RTX5090
rq3f_06033,no_state_reconstruction,hvac,drift,0.75,0.6,11,rho_0.600_mask_11,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_11.json,failover_then_repair,lstm,random_forest,False,ablation_failover_then_background_repair,False,,,0.6867980761453509,0.0,8,stale_state_selected_unavailable_assignments:deploy@RTX5090|validate@RTX4090
rq3f_06037,no_state_reconstruction,hvac,drift,0.75,0.6,12,rho_0.600_mask_12,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_12.json,failover_then_repair,lstm,random_forest,False,ablation_failover_then_background_repair,False,,,0.7126291785389185,0.0,8,stale_state_selected_unavailable_assignments:deploy@RTX5090
rq3f_06041,no_state_reconstruction,hvac,drift,0.75,0.6,13,rho_0.600_mask_13,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_13.json,failover_then_repair,lstm,random_forest,False,ablation_failover_then_background_repair,False,,,0.6836445089429617,0.0,8,stale_state_selected_unavailable_assignments:update@RTX4090|validate@RTX4090
rq3f_06045,no_state_reconstruction,hvac,drift,0.75,0.6,14,rho_0.600_mask_14,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_14.json,failover_then_repair,lstm,random_forest,False,ablation_failover_then_background_repair,False,,,0.6804925948381424,0.0,8,stale_state_selected_unavailable_assignments:deploy@RTX5090
rq3f_06049,no_state_reconstruction,hvac,drift,0.75,0.6,15,rho_0.600_mask_15,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_15.json,failover_then_repair,lstm,random_forest,False,ablation_failover_then_background_repair,False,,,0.7092185979709029,0.0,8,stale_state_selected_unavailable_assignments:deploy@RTX5090
rq3f_06053,no_state_reconstruction,hvac,drift,0.75,0.6,16,rho_0.600_mask_16,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_16.json,failover_then_repair,lstm,random_forest,True,ablation_failover_then_background_repair,False,0.492,72.322,0.663749854080379,0.0,8,
rq3f_06057,no_state_reconstruction,hvac,drift,0.75,0.6,17,rho_0.600_mask_17,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_17.json,failover_then_repair,lstm,random_forest,False,ablation_failover_then_background_repair,False,,,0.6675635725259781,0.0,8,stale_state_selected_unavailable_assignments:evaluate@RTX4090
rq3f_06061,no_state_reconstruction,hvac,drift,0.75,0.6,18,rho_0.600_mask_18,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_18.json,failover_then_repair,lstm,random_forest,True,ablation_failover_then_background_repair,False,0.492,72.322,0.6777162086218596,0.0,8,
rq3f_06065,no_state_reconstruction,hvac,drift,0.75,0.6,19,rho_0.600_mask_19,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_19.json,failover_then_repair,lstm,random_forest,False,ablation_failover_then_background_repair,False,,,0.6940853195264935,0.0,8,stale_state_selected_unavailable_assignments:update@RTX4090
rq3f_06069,no_state_reconstruction,hvac,drift,0.75,0.6,20,rho_0.600_mask_20,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_20.json,failover_then_repair,lstm,random_forest,True,ablation_failover_then_background_repair,False,0.492,72.322,0.6802386306226254,0.0,8,
rq3f_06073,no_state_reconstruction,hvac,drift,0.75,0.8,1,rho_0.800_mask_01,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_01.json,failover_then_repair,lstm,random_forest,True,ablation_failover_then_background_repair,False,0.492,72.322,0.7182713719084859,0.0,8,
rq3f_06077,no_state_reconstruction,hvac,drift,0.75,0.8,2,rho_0.800_mask_02,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_02.json,failover_then_repair,lstm,random_forest,False,ablation_failover_then_background_repair,False,,,0.6829162565991282,0.0,8,stale_state_selected_unavailable_assignments:update@RTX4090
rq3f_06081,no_state_reconstruction,hvac,drift,0.75,0.8,3,rho_0.800_mask_03,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_03.json,failover_then_repair,lstm,random_forest,True,ablation_failover_then_background_repair,False,0.492,72.322,0.6845267033204436,0.0,8,
rq3f_06085,no_state_reconstruction,hvac,drift,0.75,0.8,4,rho_0.800_mask_04,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_04.json,failover_then_repair,lstm,random_forest,True,ablation_failover_then_background_repair,False,0.492,72.322,0.6712531605735421,0.0,8,
rq3f_06089,no_state_reconstruction,hvac,drift,0.75,0.8,5,rho_0.800_mask_05,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_05.json,failover_then_repair,lstm,random_forest,True,ablation_failover_then_background_repair,False,0.492,72.322,0.6982531631365418,0.0,8,
rq3f_06093,no_state_reconstruction,hvac,drift,0.75,0.8,6,rho_0.800_mask_06,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_06.json,failover_then_repair,lstm,random_forest,True,ablation_failover_then_background_repair,False,0.492,72.322,0.6817100271582603,0.0,8,
rq3f_06097,no_state_reconstruction,hvac,drift,0.75,0.8,7,rho_0.800_mask_07,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_07.json,failover_then_repair,lstm,random_forest,True,ablation_failover_then_background_repair,False,0.492,72.322,0.690754353068769,0.0,8,
rq3f_06101,no_state_reconstruction,hvac,drift,0.75,0.8,8,rho_0.800_mask_08,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_08.json,failover_then_repair,lstm,random_forest,True,ablation_failover_then_background_repair,False,0.492,72.322,0.655513328500092,0.0,8,
rq3f_06105,no_state_reconstruction,hvac,drift,0.75,0.8,9,rho_0.800_mask_09,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_09.json,failover_then_repair,lstm,random_forest,True,ablation_failover_then_background_repair,False,0.492,72.322,0.6716715469956398,0.0,8,
rq3f_06109,no_state_reconstruction,hvac,drift,0.75,0.8,10,rho_0.800_mask_10,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_10.json,failover_then_repair,lstm,random_forest,True,ablation_failover_then_background_repair,False,0.492,72.322,0.6603441163897514,0.0,8,
rq3f_06113,no_state_reconstruction,hvac,drift,0.75,0.8,11,rho_0.800_mask_11,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_11.json,failover_then_repair,lstm,random_forest,True,ablation_failover_then_background_repair,False,0.492,72.322,0.7155667077749968,0.0,8,
rq3f_06117,no_state_reconstruction,hvac,drift,0.75,0.8,12,rho_0.800_mask_12,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_12.json,failover_then_repair,lstm,random_forest,False,ablation_failover_then_background_repair,False,,,0.6757415942847729,0.0,8,stale_state_selected_unavailable_assignments:update@RTX4090
rq3f_06121,no_state_reconstruction,hvac,drift,0.75,0.8,13,rho_0.800_mask_13,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_13.json,failover_then_repair,lstm,random_forest,True,ablation_failover_then_background_repair,False,0.492,72.322,0.6827607788145542,0.0,8,
rq3f_06125,no_state_reconstruction,hvac,drift,0.75,0.8,14,rho_0.800_mask_14,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_14.json,failover_then_repair,lstm,random_forest,True,ablation_failover_then_background_repair,False,0.492,72.322,0.6804555226117373,0.0,8,
rq3f_06129,no_state_reconstruction,hvac,drift,0.75,0.8,15,rho_0.800_mask_15,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_15.json,failover_then_repair,lstm,random_forest,True,ablation_failover_then_background_repair,False,0.492,72.322,0.6860989304259419,0.0,8,
rq3f_06133,no_state_reconstruction,hvac,drift,0.75,0.8,16,rho_0.800_mask_16,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_16.json,failover_then_repair,lstm,random_forest,True,ablation_failover_then_background_repair,False,0.492,72.322,0.6816183310002089,0.0,8,
rq3f_06137,no_state_reconstruction,hvac,drift,0.75,0.8,17,rho_0.800_mask_17,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_17.json,failover_then_repair,lstm,random_forest,True,ablation_failover_then_background_repair,False,0.492,72.322,0.6897323857992887,0.0,8,
rq3f_06141,no_state_reconstruction,hvac,drift,0.75,0.8,18,rho_0.800_mask_18,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_18.json,failover_then_repair,lstm,random_forest,True,ablation_failover_then_background_repair,False,0.492,72.322,0.6910749776288867,0.0,8,
rq3f_06145,no_state_reconstruction,hvac,drift,0.75,0.8,19,rho_0.800_mask_19,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_19.json,failover_then_repair,lstm,random_forest,True,ablation_failover_then_background_repair,False,0.492,72.322,0.6781302383169532,0.0,8,
rq3f_06149,no_state_reconstruction,hvac,drift,0.75,0.8,20,rho_0.800_mask_20,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_20.json,failover_then_repair,lstm,random_forest,False,ablation_failover_then_background_repair,False,,,0.6621751310303807,0.0,8,stale_state_selected_unavailable_assignments:update@RTX4090
rq3f_06153,no_state_reconstruction,hvac,drift,0.75,1.0,0,rho_1.000_nominal,experiment2/generated/scenarios_multimask_FROZEN/rho_1.000_nominal.json,failover_then_repair,lstm,random_forest,True,ablation_failover_then_background_repair,False,0.492,72.322,0.6869630394503474,0.0,8,
rq3f_06157,no_state_reconstruction,hvac,drift,1.0,0.333,1,rho_0.333_mask_01,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_01.json,failover_then_repair,lstm,random_forest,False,ablation_failover_then_background_repair,False,,,0.7289621504023671,0.0,8,stale_state_selected_unavailable_assignments:evaluate@RTX4090|deploy@RTX5090
rq3f_06161,no_state_reconstruction,hvac,drift,1.0,0.333,2,rho_0.333_mask_02,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_02.json,failover_then_repair,lstm,random_forest,False,ablation_failover_then_background_repair,False,,,0.7041281973943114,0.0,8,stale_state_selected_unavailable_assignments:update@RTX4090|validate@RTX4090
rq3f_06165,no_state_reconstruction,hvac,drift,1.0,0.333,3,rho_0.333_mask_03,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_03.json,failover_then_repair,lstm,random_forest,False,ablation_failover_then_background_repair,False,,,0.7094408515840769,0.0,8,stale_state_selected_unavailable_assignments:evaluate@RTX4090|package@RTX5090|validate@RTX4090
rq3f_06169,no_state_reconstruction,hvac,drift,1.0,0.333,4,rho_0.333_mask_04,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_04.json,failover_then_repair,lstm,random_forest,False,ablation_failover_then_background_repair,False,,,0.678899647668004,0.0,8,stale_state_selected_unavailable_assignments:deploy@RTX5090|validate@RTX4090
rq3f_06173,no_state_reconstruction,hvac,drift,1.0,0.333,5,rho_0.333_mask_05,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_05.json,failover_then_repair,lstm,random_forest,False,ablation_failover_then_background_repair,False,,,0.7009943574666977,0.0,8,stale_state_selected_unavailable_assignments:update@RTX4090|evaluate@RTX4090|deploy@RTX5090
rq3f_06177,no_state_reconstruction,hvac,drift,1.0,0.333,6,rho_0.333_mask_06,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_06.json,failover_then_repair,lstm,random_forest,True,ablation_failover_then_background_repair,False,0.492,72.322,0.7097266092896461,0.0,8,
rq3f_06181,no_state_reconstruction,hvac,drift,1.0,0.333,7,rho_0.333_mask_07,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_07.json,failover_then_repair,lstm,random_forest,False,ablation_failover_then_background_repair,False,,,0.6924498258158565,0.0,8,stale_state_selected_unavailable_assignments:update@RTX4090|evaluate@RTX4090|deploy@RTX5090|validate@RTX4090
rq3f_06185,no_state_reconstruction,hvac,drift,1.0,0.333,8,rho_0.333_mask_08,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_08.json,failover_then_repair,lstm,random_forest,False,ablation_failover_then_background_repair,False,,,0.6728879800066352,0.0,8,stale_state_selected_unavailable_assignments:package@RTX5090
rq3f_06189,no_state_reconstruction,hvac,drift,1.0,0.333,9,rho_0.333_mask_09,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_09.json,failover_then_repair,lstm,random_forest,False,ablation_failover_then_background_repair,False,,,0.6742311213165522,0.0,8,stale_state_selected_unavailable_assignments:update@RTX4090|evaluate@RTX4090|deploy@RTX5090|validate@RTX4090
rq3f_06193,no_state_reconstruction,hvac,drift,1.0,0.333,10,rho_0.333_mask_10,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_10.json,failover_then_repair,lstm,random_forest,False,ablation_failover_then_background_repair,False,,,0.7121061785146594,0.0,8,stale_state_selected_unavailable_assignments:update@RTX4090|package@RTX5090|validate@RTX4090
rq3f_06197,no_state_reconstruction,hvac,drift,1.0,0.333,11,rho_0.333_mask_11,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_11.json,failover_then_repair,lstm,random_forest,False,ablation_failover_then_background_repair,False,,,0.6984560126438737,0.0,8,stale_state_selected_unavailable_assignments:deploy@RTX5090|validate@RTX4090
rq3f_06201,no_state_reconstruction,hvac,drift,1.0,0.333,12,rho_0.333_mask_12,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_12.json,failover_then_repair,lstm,random_forest,False,ablation_failover_then_background_repair,False,,,0.6647238554432988,0.0,8,stale_state_selected_unavailable_assignments:update@RTX4090|evaluate@RTX4090|package@RTX5090|validate@RTX4090
rq3f_06205,no_state_reconstruction,hvac,drift,1.0,0.333,13,rho_0.333_mask_13,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_13.json,failover_then_repair,lstm,random_forest,False,ablation_failover_then_background_repair,False,,,0.7032776800915599,0.0,8,stale_state_selected_unavailable_assignments:update@RTX4090|evaluate@RTX4090
