case_id,service,primary_model,fallback_model,attack_type,attack_severity,attack_epsilon,attack_epsilon_255,attack_patch_side_fraction,quality_metric,quality_direction,clean_quality,attacked_quality,fallback_quality,interim_quality,restored_quality,quality_loss,interim_restoration_fraction,fallback_improves_quality,preferred_recovery_action,model_degraded,model_trusted,recovery_required,attack_wall_sec,attack_magnitude_c,clean_scaled_rmse,attacked_scaled_rmse,rho,mask_id,scenario_name,scenario_path,n_feasible_assignments,method
rq3f_04978,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,10,rho_0.400_mask_10,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_10.json,36,heft
rq3f_04979,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,10,rho_0.400_mask_10,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_10.json,36,cpsat
rq3f_04980,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,10,rho_0.400_mask_10,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_10.json,36,easy
rq3f_04981,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,11,rho_0.400_mask_11,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_11.json,36,replica
rq3f_04982,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,11,rho_0.400_mask_11,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_11.json,36,heft
rq3f_04983,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,11,rho_0.400_mask_11,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_11.json,36,cpsat
rq3f_04984,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,11,rho_0.400_mask_11,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_11.json,36,easy
rq3f_04985,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,12,rho_0.400_mask_12,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_12.json,36,replica
rq3f_04986,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,12,rho_0.400_mask_12,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_12.json,36,heft
rq3f_04987,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,12,rho_0.400_mask_12,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_12.json,36,cpsat
rq3f_04988,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,12,rho_0.400_mask_12,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_12.json,36,easy
rq3f_04989,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,13,rho_0.400_mask_13,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_13.json,36,replica
rq3f_04990,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,13,rho_0.400_mask_13,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_13.json,36,heft
rq3f_04991,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,13,rho_0.400_mask_13,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_13.json,36,cpsat
rq3f_04992,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,13,rho_0.400_mask_13,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_13.json,36,easy
rq3f_04993,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,14,rho_0.400_mask_14,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_14.json,36,replica
rq3f_04994,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,14,rho_0.400_mask_14,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_14.json,36,heft
rq3f_04995,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,14,rho_0.400_mask_14,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_14.json,36,cpsat
rq3f_04996,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,14,rho_0.400_mask_14,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_14.json,36,easy
rq3f_04997,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,15,rho_0.400_mask_15,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_15.json,36,replica
rq3f_04998,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,15,rho_0.400_mask_15,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_15.json,36,heft
rq3f_04999,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,15,rho_0.400_mask_15,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_15.json,36,cpsat
rq3f_05000,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,15,rho_0.400_mask_15,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_15.json,36,easy
rq3f_05001,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,16,rho_0.400_mask_16,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_16.json,36,replica
rq3f_05002,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,16,rho_0.400_mask_16,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_16.json,36,heft
rq3f_05003,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,16,rho_0.400_mask_16,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_16.json,36,cpsat
rq3f_05004,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,16,rho_0.400_mask_16,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_16.json,36,easy
rq3f_05005,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,17,rho_0.400_mask_17,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_17.json,36,replica
rq3f_05006,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,17,rho_0.400_mask_17,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_17.json,36,heft
rq3f_05007,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,17,rho_0.400_mask_17,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_17.json,36,cpsat
rq3f_05008,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,17,rho_0.400_mask_17,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_17.json,36,easy
rq3f_05009,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,18,rho_0.400_mask_18,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_18.json,36,replica
rq3f_05010,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,18,rho_0.400_mask_18,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_18.json,36,heft
rq3f_05011,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,18,rho_0.400_mask_18,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_18.json,36,cpsat
rq3f_05012,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,18,rho_0.400_mask_18,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_18.json,36,easy
rq3f_05013,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,19,rho_0.400_mask_19,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_19.json,36,replica
rq3f_05014,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,19,rho_0.400_mask_19,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_19.json,36,heft
rq3f_05015,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,19,rho_0.400_mask_19,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_19.json,36,cpsat
rq3f_05016,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,19,rho_0.400_mask_19,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_19.json,36,easy
rq3f_05017,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,20,rho_0.400_mask_20,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_20.json,36,replica
rq3f_05018,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,20,rho_0.400_mask_20,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_20.json,36,heft
rq3f_05019,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,20,rho_0.400_mask_20,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_20.json,36,cpsat
rq3f_05020,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.4,20,rho_0.400_mask_20,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_20.json,36,easy
rq3f_05021,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.6,1,rho_0.600_mask_01,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_01.json,54,replica
rq3f_05022,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.6,1,rho_0.600_mask_01,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_01.json,54,heft
rq3f_05023,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.6,1,rho_0.600_mask_01,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_01.json,54,cpsat
rq3f_05024,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.6,1,rho_0.600_mask_01,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_01.json,54,easy
rq3f_05025,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.6,2,rho_0.600_mask_02,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_02.json,54,replica
rq3f_05026,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.6,2,rho_0.600_mask_02,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_02.json,54,heft
rq3f_05027,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.6,2,rho_0.600_mask_02,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_02.json,54,cpsat
rq3f_05028,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.6,2,rho_0.600_mask_02,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_02.json,54,easy
rq3f_05029,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.6,3,rho_0.600_mask_03,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_03.json,54,replica
rq3f_05030,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.6,3,rho_0.600_mask_03,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_03.json,54,heft
rq3f_05031,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.6,3,rho_0.600_mask_03,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_03.json,54,cpsat
rq3f_05032,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.6,3,rho_0.600_mask_03,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_03.json,54,easy
rq3f_05033,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.6,4,rho_0.600_mask_04,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_04.json,54,replica
rq3f_05034,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.6,4,rho_0.600_mask_04,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_04.json,54,heft
rq3f_05035,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.6,4,rho_0.600_mask_04,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_04.json,54,cpsat
rq3f_05036,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.6,4,rho_0.600_mask_04,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_04.json,54,easy
rq3f_05037,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.6,5,rho_0.600_mask_05,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_05.json,54,replica
rq3f_05038,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.6,5,rho_0.600_mask_05,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_05.json,54,heft
rq3f_05039,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.6,5,rho_0.600_mask_05,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_05.json,54,cpsat
rq3f_05040,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.6,5,rho_0.600_mask_05,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_05.json,54,easy
rq3f_05041,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.6,6,rho_0.600_mask_06,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_06.json,54,replica
rq3f_05042,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.6,6,rho_0.600_mask_06,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_06.json,54,heft
rq3f_05043,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.6,6,rho_0.600_mask_06,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_06.json,54,cpsat
rq3f_05044,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.6,6,rho_0.600_mask_06,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_06.json,54,easy
rq3f_05045,hvac,lstm,random_forest,drift,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.6,7,rho_0.600_mask_07,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_07.json,54,replica
